Venue,HomeTeam,AwayTeam,League,HomeScore,AwayScore,HomeScoreDiff,HomeResult,Season,Round,time,attendance,date,TimeOfDay,SeasonSection,HomeState,AwayState,Interstate,HomeGroundStatus,GroundDescription,Description,StationNo,Year.y,Month,Day,Rainfall,Daily.global.solar.exposure..MJ.m.m.
M.C.G.,Carlton,Richmond,AFL,156,67,89,1,2010,20,1410,44716,14/08/2010,Day,One Team Out Of Finals Contention,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Collingwood,Carlton,AFL,91,76,15,1,2014,15,1910,40939,29/06/2014,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,6,29,0.6,5.5
M.C.G.,Richmond,Fremantle,AFL,105,98,7,1,2008,21,1410,24881,23/08/2008,Day,One Team Out Of Finals Contention,VIC,WA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,GW Sydney,AFL,94,87,7,1,2014,11,1640,17906,1/06/2014,Day,Regular Season,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,6,1,4,3.1
M.C.G.,Richmond,West Coast,AFL,85,173,-88,0,2006,22,1410,35016,2/09/2006,Day,Regular Season,VIC,WA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Melbourne,AFL,99,78,21,1,2010,20,1410,48211,15/08/2010,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Essendon,Melbourne,AFL,104,99,5,1,2004,ef,1430,60903,4/09/2004,Day,Finals,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,North Melbourne,AFL,99,103,-4,0,2012,17,1515,47432,22/07/2012,Day,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Carlton,Geelong,AFL,104,68,36,1,2010,5,1410,71399,26/04/2010,Day,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,St Kilda,Sydney,AFL,107,56,51,1,2004,sf,1930,50671,10/09/2004,Night,Finals,VIC,NSW,TRUE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,North Melbourne,Port Adelaide,AFL,72,148,-76,0,2008,22,1310,22144,30/08/2008,Day,One Team Out Of Finals Contention,VIC,SA,TRUE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Carlton,St Kilda,AFL,51,122,-71,0,2016,20,1310,37797,7/08/2016,Day,One Team Out Of Finals Contention,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,8,7,0,11.2
M.C.G.,Richmond,GW Sydney,AFL,103,67,36,1,2017,26,1645,94258,23/09/2017,Day,Finals,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2017,9,23,0,18.3
M.C.G.,Hawthorn,Essendon,AFL,146,81,65,1,2011,14,1940,64537,24/06/2011,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Western Bulldogs,Collingwood,AFL,121,80,41,1,2006,EF,1430,84284,10/09/2006,Day,Finals,VIC,VIC,FALSE,-1,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,Fremantle,AFL,85,105,-20,0,2014,13,1345,22083,14/06/2014,Day,Regular Season,VIC,WA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,6,14,0.2,4
M.C.G.,Melbourne,Essendon,AFL,103,57,46,1,2005,1,1920,47849,26/03/2005,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Richmond,AFL,129,76,53,1,2007,15,1410,41770,15/07/2007,Day,One Team Out Of Finals Contention,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Geelong,AFL,116,118,-2,0,2012,19,1950,65287,3/08/2012,Night,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,West Coast,Sydney,AFL,85,84,1,1,2006,GF,1430,97431,30/09/2006,Day,Finals,WA,NSW,TRUE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Geelong,St Kilda,AFL,119,61,58,1,2008,QF,1440,71653,7/09/2008,Day,Finals,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,North Melbourne,Collingwood,AFL,79,82,-3,0,2007,1,1410,42402,31/03/2007,Day,Regular Season,VIC,VIC,FALSE,-1,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,St Kilda,Collingwood,AFL,106,72,34,1,2008,SF,1930,76707,13/09/2008,Night,Finals,VIC,VIC,FALSE,-1,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,St Kilda,Geelong,AFL,83,79,4,1,2010,qf,1945,63608,3/09/2010,Night,Finals,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,St Kilda,AFL,118,64,54,1,2008,PF,1900,77002,20/09/2008,Night,Finals,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,St Kilda,AFL,46,55,-9,0,2016,22,1410,35255,20/08/2016,Day,One Team Out Of Finals Contention,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,8,20,11.8,11.6
M.C.G.,Hawthorn,Gold Coast,AFL,79,95,-16,0,2017,12,1345,27392,10/06/2017,Day,Regular Season,VIC,QLD,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2017,6,10,0,8.9
M.C.G.,Hawthorn,Geelong,AFL,103,111,-8,0,2009,1,1940,69564,27/03/2009,Night,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,Essendon,AFL,62,91,-29,0,2013,9,1945,84234,25/05/2013,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2013,5,25,0,7.2
M.C.G.,Richmond,Sydney,AFL,72,88,-16,0,2007,2,1410,37985,7/04/2007,Day,Regular Season,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,St Kilda,Western Bulldogs,AFL,88,64,24,1,2010,pf,1920,62694,18/09/2010,Night,Finals,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Carlton,Collingwood,AFL,108,128,-20,0,2005,3,1410,61608,9/04/2005,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,Sydney,AFL,101,100,1,1,2016,8,1925,36014,14/05/2016,Night,Regular Season,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,5,14,0,12.8
M.C.G.,Collingwood,North Melbourne,AFL,147,30,117,1,2011,16,1310,53601,10/07/2011,Day,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Collingwood,Carlton,AFL,105,87,18,1,2015,19,1345,48133,8/08/2015,Day,One Team Out Of Finals Contention,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2015,8,8,1.6,6
M.C.G.,Hawthorn,Melbourne,AFL,116,94,22,1,2007,2,1410,43197,9/04/2007,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Collingwood,Richmond,AFL,115,90,25,1,2007,3,1940,70569,13/04/2007,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Essendon,Carlton,AFL,60,156,-96,0,2012,21,1345,59381,18/08/2012,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Western Bulldogs,West Coast,AFL,140,97,43,1,2005,19,1410,27693,6/08/2005,Day,Regular Season,VIC,WA,TRUE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Collingwood,AFL,112,111,1,1,2016,23,1520,52968,28/08/2016,Day,One Team Out Of Finals Contention,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,8,28,0,12.7
M.C.G.,Western Bulldogs,North Melbourne,AFL,80,65,15,1,2009,2,1415,34459,5/04/2009,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Geelong,Collingwood,AFL,92,87,5,1,2007,PF,1950,98002,21/09/2007,Night,Finals,VIC,VIC,FALSE,-1,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Melbourne,Collingwood,AFL,87,129,-42,0,2012,11,1515,64250,11/06/2012,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,Collingwood,AFL,116,96,20,1,2007,19,1940,49550,10/08/2007,Night,One Team Out Of Finals Contention,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Collingwood,Brisbane Lions,AFL,95,55,40,1,2009,18,1910,47268,1/08/2009,Night,Regular Season,VIC,QLD,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Western Bulldogs,Hawthorn,AFL,107,84,23,1,2016,SF,1950,87823,16/09/2016,Night,Finals,VIC,VIC,FALSE,-1,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,9,16,2.6,12.9
M.C.G.,Melbourne,Collingwood,AFL,39,122,-83,0,2013,11,1520,50835,10/06/2013,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2013,6,10,0,7.2
M.C.G.,Essendon,Carlton,AFL,79,153,-74,0,2011,18,1910,74123,23/07/2011,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Sydney,Geelong,AFL,97,60,37,1,2016,PF,1950,71772,23/09/2016,Night,Finals,NSW,VIC,TRUE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,9,23,0.2,16
M.C.G.,Essendon,Richmond,AFL,67,105,-38,0,2016,10,1925,56948,28/05/2016,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,5,28,0.4,5.4
M.C.G.,Melbourne,Fremantle,AFL,92,137,-45,0,2007,4,1410,16654,22/04/2007,Day,Regular Season,VIC,WA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Collingwood,Melbourne,AFL,81,70,11,1,2007,20,1940,46277,17/08/2007,Night,One Team Out Of Finals Contention,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Essendon,Brisbane Lions,AFL,87,87,0,0,2009,19,1910,41636,8/08/2009,Night,Regular Season,VIC,QLD,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Collingwood,AFL,118,94,24,1,2017,15,1520,56593,2/07/2017,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2017,7,2,0,9.2
M.C.G.,Melbourne,Brisbane Lions,AFL,82,71,11,1,2011,3,1310,24380,10/04/2011,Day,Regular Season,VIC,QLD,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,Sydney,AFL,68,123,-55,0,2009,19,1410,32216,9/08/2009,Day,One Team Out Of Finals Contention,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,St Kilda,Melbourne,AFL,104,69,35,1,2013,13,1640,28751,22/06/2013,Day,Regular Season,VIC,VIC,FALSE,-1,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2013,6,22,0,8.2
M.C.G.,Hawthorn,Adelaide,AFL,67,94,-27,0,2009,20,1940,32583,14/08/2009,Night,Regular Season,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Essendon,Collingwood,AFL,72,104,-32,0,2012,23,1940,56491,1/09/2012,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Collingwood,Geelong,AFL,76,87,-11,0,2014,3,1940,63152,5/04/2014,Night,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,4,5,0,10.6
M.C.G.,Collingwood,Port Adelaide,AFL,58,125,-67,0,2016,11,1310,28567,5/06/2016,Day,Regular Season,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,6,5,3.2,4.3
M.C.G.,Richmond,Port Adelaide,AFL,106,106,0,0,2012,23,1515,27893,2/09/2012,Day,One Team Out Of Finals Contention,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Sydney,AFL,75,129,-54,0,2005,22,1410,31891,27/08/2005,Day,One Team Out Of Finals Contention,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Essendon,Carlton,AFL,138,57,81,1,2014,3,1910,62730,6/04/2014,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,4,6,0,14.2
M.C.G.,Richmond,Collingwood,AFL,72,110,-38,0,2014,4,1950,62100,11/04/2014,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,4,11,17.4,3.2
M.C.G.,Fremantle,Geelong,AFL,96,80,16,1,2012,ef,1945,44460,8/09/2012,Night,Finals,WA,VIC,TRUE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Sydney,AFL,104,94,10,1,2014,18,1940,72768,26/07/2014,Night,Regular Season,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,7,26,0,4
M.C.G.,Collingwood,Adelaide,AFL,82,98,-16,0,2014,18,1640,41486,27/07/2014,Day,Regular Season,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,7,27,0.8,8.9
M.C.G.,Essendon,Collingwood,AFL,77,107,-30,0,2011,5,1440,89626,25/04/2011,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,Gold Coast,AFL,114,97,17,1,2016,12,1520,30448,12/06/2016,Day,Regular Season,VIC,QLD,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2016,6,12,0,7.6
M.C.G.,Hawthorn,Adelaide,AFL,97,92,5,1,2012,pf,1715,69146,22/09/2012,Day,Finals,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Sydney,Hawthorn,AFL,91,81,10,1,2012,gf,1430,99683,29/09/2012,Day,Finals,NSW,VIC,TRUE,-1,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Melbourne,Western Bulldogs,AFL,103,64,39,1,2015,8,1520,29381,24/05/2015,Day,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2015,5,24,0,8.5
M.C.G.,Richmond,Sydney,AFL,99,56,43,1,2011,21,1410,34337,14/08/2011,Day,One Team Out Of Finals Contention,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Melbourne,Sydney,AFL,85,116,-31,0,2013,15,1310,26216,7/07/2013,Day,Regular Season,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2013,7,7,0.6,6.3
M.C.G.,Melbourne,Port Adelaide,AFL,88,65,23,1,2017,18,1410,27068,22/07/2017,Day,Regular Season,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2017,7,22,0,6.4
M.C.G.,Collingwood,Adelaide,AFL,106,74,32,1,2008,15,1410,52592,12/07/2008,Day,Regular Season,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Richmond,Essendon,AFL,95,77,18,1,2014,20,1950,58032,8/08/2014,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,8,8,3.2,8.5
M.C.G.,Geelong,North Melbourne,AFL,156,50,106,1,2007,qf,1445,77630,9/09/2007,Day,Finals,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Melbourne,Fremantle,AFL,104,106,-2,0,2017,4,1345,27829,15/04/2017,Day,Regular Season,VIC,WA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2017,4,15,0,8.3
M.C.G.,Hawthorn,St Kilda,AFL,72,44,28,1,2007,8,1910,36069,19/05/2007,Night,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Sydney,AFL,137,74,63,1,2014,gf,1430,99460,27/09/2014,Day,Finals,VIC,NSW,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2014,9,27,0,18.7
M.C.G.,Essendon,Carlton,AFL,136,67,69,1,2009,13,1940,83407,26/06/2009,Night,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Carlton,Adelaide,AFL,90,99,-9,0,2015,10,1340,32035,6/06/2015,Day,Regular Season,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2015,6,6,0.2,7.2
M.C.G.,Melbourne,Adelaide,AFL,149,53,96,1,2011,7,1410,19987,8/05/2011,Day,Regular Season,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Hawthorn,Geelong,AFL,48,134,-86,0,2017,4,1520,62360,17/04/2017,Day,Regular Season,VIC,VIC,FALSE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2017,4,17,0,10.6
M.C.G.,Collingwood,Adelaide,AFL,83,78,5,1,2009,sf,1930,62184,12/09/2009,Night,Finals,VIC,SA,TRUE,1,M.C.G.,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,St Kilda,Western Bulldogs,AFL,60,53,7,1,2009,pf,1945,78245,18/09/2009,Night,Finals,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,NA,NA,NA,NA,NA
M.C.G.,Collingwood,Carlton,AFL,117,100,17,1,2013,2,1520,84247,7/04/2013,Day,Regular Season,VIC,VIC,FALSE,0,Both Teams Home Or Opposite,  86038 ESSENDON AIRPORT                         -37.7276  144.9066 Nov 1929 Apr 2017   62.6   71   Y,86038,2013,4,7,0,11.1
